Dis No,Locat,CountryCode,Lon,Lat
2012-0027-JPN,Akita,JPN,140.4,39.75
2012-0027-JPN,Hokkaidoo,JPN,141.3466,43.06451
2012-0027-JPN,Niigata,JPN,138.91748,37.52343
2012-0027-JPN,Nagano,JPN,138.04077,36.13464
2012-0027-JPN,Kyooto,JPN,135.43333,35.25
2012-0027-JPN,Aomori,JPN,140.82827,40.7831
2012-0015-IND,Andhra Pradesh,IND,79.75,15.83333
2012-0538-IND,Haryana,IND,76.33333,29.25
2012-0538-IND,Himachal Pradesh,IND,77.25,31.91667
2012-0538-IND,Jammu,IND,75.40781,33.5329
2012-0538-IND,Kashmir,PAK,73.9104,33.94718
2012-0538-IND,Punjab,PAK,72.31667,30.85
2012-0538-IND,Rajasthan,IND,73.83333,26.58333
2012-0538-IND,Uttar Pradesh,IND,80.75,27.25
2012-0275-IRN,Varzeghan,IRN,56.38333,27.88333
2012-0275-IRN,Ahar,IRN,47.28337,38.53343
2012-0275-IRN,Heris,IRN,46.84011,38.23058
2012-0275-IRN,Tabriz,IRN,46.28333,38.08333
2012-0502-IRN,Khorasan,IRN,59,35.25
2012-0502-IRN,Zirkooh,IRN,57.54303,25.79153
2012-0502-IRN,Khorasan,IRN,59,35.25
2012-0597-IRN,Khorasan,IRN,59,35.25
2012-0471-IRN,Mazandaran,IRN,52.33333,36.25
2012-0491-IRQ,Baghdad,IRQ,44.40088,33.34058
2012-0120-JPN,Niigata,JPN,138.91748,37.52343
2012-0414-JPN,Okinawa,JPN,127.93333,26.5
2012-0414-JPN,Kagosima,JPN,130.55,31.56667
2012-0451-JPN,Okinawa,JPN,127.93333,26.5
2012-0451-JPN,Kagosima,JPN,130.55,31.56667
2012-0588-JPN,Okinawa,JPN,127.93333,26.5
2012-0059-KAZ,Otyrar,KAZ,67.5,42.66667
2012-0059-KAZ,Tolebi,IRQ,45.81497,35.13273
2012-0532-KAZ,Karaganda,KAZ,71,48.25
2012-0532-KAZ,Bukhar-Zhyrau,KAZ,73.68118,49.85658
2012-0532-KAZ,Karagandinskaya,KAZ,71,48.25
2012-0532-KAZ,Severo-Kazachstanskaya,KAZ,69.5,54.33333
2012-0532-KAZ,Semey city,USA,-96.12585,42.8586
2012-0532-KAZ,Semey City,USA,-96.12585,42.8586
2012-0609-KGZ,Bishkek,KGZ,74.59,42.87
2012-0414-KOR,Kwangju,KOR,126.91667,35.16667
2012-0414-KOR,Pusan,KOR,129.03004,35.10168
2012-0414-KOR,Seoul,KOR,126.9784,37.566
2012-0414-KOR,Taejon,KOR,127.41667,36.33333
2012-0425-LKA,North,LKA,80.2702,9.6782
2012-0425-LKA,Sabaragamuwa,LKA,80.5,6.75
2012-0425-LKA,Uva,RUS,52.18517,56.99081
2012-9405-LKA,Polonnaruwa,LKA,81,8
2012-9405-LKA,North,LKA,80.2702,9.6782
2012-9405-LKA,Kurunegala,LKA,80.25,7.75
2012-9405-LKA,Puttalam,LKA,79.9319,8.0454
2012-9405-LKA,Moneragala,LKA,81.33333,6.66667
2012-9405-LKA,Hambantota,LKA,81.1111,6.2544
2012-0319-MMR,Kawkareik,MMR,98.14978,16.53778
2012-0319-MMR,Seikkyi,MMR,96.76239,18.31903
2012-0319-MMR,Hpa,MMR,97.63482,16.88953
2012-0319-MMR,Kawkareik,MMR,98.14978,16.53778
2012-0509-NPL,Mid Western,NPL,82.31335,29.05977
2012-0325-PAK,Jammu,IND,75.40781,33.5329
2012-0325-PAK,Kashmir,PAK,73.9104,33.94718
2012-0363-PAK,Jaffarabad,PAK,73.76303,32.63893
2012-0363-PAK,Balochistan,PAK,65.64355,28.47849
2012-0363-PAK,Punjab,PAK,72.31667,30.85
2012-0363-PAK,Ghotki,PAK,69.31569,28.00437
2012-0363-PAK,Jacobabad,PAK,68.43761,28.28187
2012-0363-PAK,Sindh,PAK,68.76667,26.13333
2012-0363-PAK,Jammu,IND,75.40781,33.5329
2012-0363-PAK,Kashmir,PAK,73.9104,33.94718
2012-0475-PAK,Jammu,IND,75.40781,33.5329
2012-0475-PAK,Kashmir,PAK,73.9104,33.94718
2012-0084-PAK,Jammu,IND,75.40781,33.5329
2012-0511-PAK,Jammu,IND,75.40781,33.5329
2012-0321-PHL,Valencia,ESP,-0.37739,39.46975
2012-0321-PHL,Bukidnon,PHL,125,8
2012-0321-PHL,Northern Mindanao,PHL,125.22669,8.5262
2012-0431-PHL,Eastern Samar,PHL,125.47647,11.53054
2012-0431-PHL,Eastern Visayas,PHL,124.96204,11.51649
2012-0009-PHL,Surigao del Sur,PHL,126.12854,8.80908
2012-0009-PHL,Leyte,USA,-85.0241,33.02596
2012-0009-PHL,Davao del Norte,PHL,125.81543,7.45099
2012-0009-PHL,Negros Occidental,PHL,123,10.41667
2012-0009-PHL,VI,MLI,-3.6,19.7
2012-0009-PHL,IV,MLI,-5.9,13.6
2012-0042-PHL,Agusan,PHL,125.83333,8.5
2012-0042-PHL,Kauswagan,PHL,124.08333,8.16667
2012-0042-PHL,Bacolod,PHL,122.99297,10.64706
2012-0078-PHL,Lambayong,PHL,124.65,6.73333
2012-0078-PHL,Agusan del Norte,PHL,125.57098,8.9936
2012-0078-PHL,Surigao del Norte,PHL,125.52704,9.66303
2012-0272-PHL,Ilocos Sur,PHL,120.54199,17.19852
2012-0272-PHL,Pangasinan,PHL,120.33333,15.91667
2012-0272-PHL,Ilocos,PHL,120.52083,16.97917
2012-0272-PHL,Bulacan,PHL,121.08333,15
2012-0272-PHL,Pampanga,PHL,120.66667,15.06667
2012-0272-PHL,Tarlac,PHL,120.5,15.5
2012-0272-PHL,Zambales,PHL,120.16667,15.33333
2012-0272-PHL,Batangas,PHL,121.08333,13.91667
2012-0272-PHL,Cavite,PHL,120.83333,14.25
2012-0272-PHL,Laguna,BRA,-48.83834,-28.47071
2012-0272-PHL,Mindoro Occidental,PHL,120.91667,13
2012-0272-PHL,Iloilo,PHL,122.66667,11
2012-0272-PHL,Western Visayas,PHL,122.53,11.13
2012-0396-PHL,Western Visayas,PHL,122.53,11.13
2012-0602-PHL,Caraga,PHL,125.74167,9
2012-0602-PHL,IX,PHL,123.13477,7.89603
2012-0602-PHL,Zamboanga Peninsula,PHL,123.13477,7.89603
2012-0602-PHL,Northern Mindanao,PHL,125.22669,8.5262
2012-0602-PHL,Davao,PHL,125.92499,7.54734
